images,denomination,labels
../images/ric.2_3(2).hdn.1187-1200\ID61587rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1187-1200\ID61587vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1187-1200\ID61593rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1187-1200\ID61593vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1187-1200\ID61594rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1187-1200\ID61594vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1187-1200\LANCUMB47FA114_15.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1187-1200\SWYORC98E49RomanCoin.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.120-123\18273060rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.120-123\18273060vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.120-123\18273061rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.120-123\1960.175.8.obv.noscale.jpg,Aureus,1
../images/ric.2_3(2).hdn.120-123\1960.175.8.rev.noscale.jpg,Aureus,1
../images/ric.2_3(2).hdn.120-123\1960.175.9.rev.noscale.jpg,Aureus,1
../images/ric.2_3(2).hdn.120-123\ID1286rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.120-123\ID1286vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.120-123\ID60825rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.120-123\ID60825vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.120-123\ID60827vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.1202-1205\ID61798rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1202-1205\ID61798vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1206-1213\ID61800rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1206-1213\ID61800vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1206-1213\ID61801rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1206-1213\ID61801vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1214-1228\18204669rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1214-1228\18204669vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1214-1228\ID171462rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1214-1228\ID171462vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1214-1228\ID61807rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1214-1228\ID61807vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1214-1228\ID61808rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1214-1228\ID61808vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1214-1228\ID61809rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1214-1228\ID61809vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1214-1228\ID61816rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1214-1228\ID61816vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1214-1228\ID61817rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1214-1228\ID61817vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1230-1241\ID171502rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID171502vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID171504rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID171504vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID171505rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID171505vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID171506rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID171506vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID171507rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID171507vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID61802rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID61802vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID61811rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID61811vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID61812rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID61812vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID61813rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID61813vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID61814rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID61814vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID61815rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID61815vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID61820rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1230-1241\ID61820vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.124-126\1916.192.207.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.124-126\1944.100.44799.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.124-126\1944.100.44799.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.124-126\1956.127.1731.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.124-126\1956.127.1731.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.124-126\1956.127.1734.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.124-126\1956.127.1734.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.124-126\1956.127.1735.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.124-126\1956.127.1735.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.124-126\1956.127.1736.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.124-126\1956.127.1737.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.124-126\1956.127.1737.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.124-126\1956.127.95.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.124-126\1956.127.95.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.124-126\1995.11.250.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.124-126\1995.11.250.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.124-126\ID1322rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.124-126\ID1322vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.124-126\ID170828vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.124-126\ID170829rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.124-126\ID170829vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.124-126\PUBLIC2CDC0A.jpg,Denarius,2
../images/ric.2_3(2).hdn.1242-1243\ID61831rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1242-1243\ID61831vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1244-1251\ID171509rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1244-1251\ID171509vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1244-1251\ID61832rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1244-1251\ID61832vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1244-1251\ID61833rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1244-1251\ID61833vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1252-1257\ID171994rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1252-1257\ID171994vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1252-1257\ID61969rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1252-1257\ID61969vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1252-1257\ID61970rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1252-1257\ID61970vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1263-1270\18200602rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1263-1270\18200602vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.127-129\1911.23.84.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.127-129\1944.100.44800.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.127-129\1956.127.1732.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.127-129\1956.127.1732.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.127-129\1956.127.1733.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.127-129\1956.127.1733.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.127-129\1956.127.96.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.127-129\1956.127.96.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.127-129\ID1324rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.127-129\ID170830rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.127-129\ID60829rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.127-129\ID60829vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.127-129\ID60830rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.127-129\ID681rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.127-129\ID681vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.1285-1298\18204383rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\18204383vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\18248759rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\18248759vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\1944.100.47374.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\1944.100.47374.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID122789rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID122789vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171448rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171448vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171450rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171450vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171451rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171451vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171452rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171452vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171453rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171453vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171454rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171454vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171455rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171455vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171456rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171456vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171457rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171457vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171458rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171458vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171459rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171459vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171478rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171478vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171992rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID171992vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61710rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61710vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61711rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61711vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61712rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61712vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61713rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61713vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61714rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61714vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61715rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61715vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61716rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61716vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61717rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61717vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61721rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61721vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61722rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61722vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61724rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61724vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61726rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61726vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61728rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61728vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61729rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61729vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61744rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID61744vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID739rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID739vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID740rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\ID740vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1285-1298\NLM38037.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1310-1321\ID61718rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1310-1321\ID61718vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1322-1326\ID171489rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1322-1326\ID171489vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1322-1326\ID171490rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1322-1326\ID171490vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1322-1326\ID171491rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1322-1326\ID171491vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1322-1326\ID61738rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1322-1326\ID61738vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1322-1326\ID61741rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1322-1326\ID61741vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\1944.100.47385.obv.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\1944.100.47385.rev.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\1947.2.461.obv.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\1947.2.461.rev.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID171492rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID171492vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID171493rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID171493vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID171494rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID171494vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID171495rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID171495vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID171497rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID171497vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID171498rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID171498vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID171499rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID171499vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID171501rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID171501vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID171993rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID171993vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61731rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61731vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61733rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61733vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61734rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61734vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61735rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61735vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61736rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61736vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61737rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61737vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61739rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61739vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61742rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61742vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61743rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61743vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61747rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61747vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61748rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1328-1334\ID61748vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1335-1338\ID61720rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.1335-1338\ID61720vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.135-137\18273064vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.135-137\ID60832rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.135-137\ID60833vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.1355-1367\ID171484rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID171484vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID171485rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID171485vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID171486rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID171486vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID171487rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID171487vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID171488rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID171488vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID61627rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID61627vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID61628rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID61628vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID61629rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID61629vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID61630rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID61630vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID61631rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID61631vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID61632rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID61632vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID61633rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID61633vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID61634rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1355-1367\ID61634vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1372-1376\1944.100.47379.obv.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1372-1376\1944.100.47379.rev.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1372-1376\1944.100.47380.obv.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1372-1376\1944.100.47380.rev.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1372-1376\1951.51.1.obv.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1372-1376\1951.51.1.rev.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1372-1376\1995.11.216.obv.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1372-1376\1995.11.216.rev.noscale.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1372-1376\FLE14962.JPG,Dupondius||As,4
../images/ric.2_3(2).hdn.1372-1376\ID170457rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1372-1376\ID170457vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1372-1376\ID171482rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1372-1376\ID171482vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1372-1376\ID171483rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1372-1376\ID171483vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1372-1376\ID61666rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1372-1376\ID61666vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1372-1376\ID61667rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1372-1376\ID61667vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1372-1376\ID61668rs_opt.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1372-1376\ID61668vs_exp.jpg,Dupondius||As,4
../images/ric.2_3(2).hdn.1377-1378\ID62010rs_opt.jpg,Semis,8
../images/ric.2_3(2).hdn.1377-1378\ID62010vs_exp.jpg,Semis,8
../images/ric.2_3(2).hdn.1377-1378\ID62011rs_opt.jpg,Semis,8
../images/ric.2_3(2).hdn.1377-1378\ID62011vs_exp.jpg,Semis,8
../images/ric.2_3(2).hdn.1379-1380\ID171247rs_opt.jpg,Semis,8
../images/ric.2_3(2).hdn.1379-1380\ID171247vs_exp.jpg,Semis,8
../images/ric.2_3(2).hdn.1379-1380\ID171248rs_opt.jpg,Semis,8
../images/ric.2_3(2).hdn.1379-1380\ID171248vs_exp.jpg,Semis,8
../images/ric.2_3(2).hdn.1379-1380\ID61998rs_opt.jpg,Semis,8
../images/ric.2_3(2).hdn.1379-1380\ID61998vs_exp.jpg,Semis,8
../images/ric.2_3(2).hdn.138-139\1916.192.208.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.138-139\1916.192.208.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.138-139\1927.38.52.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.138-139\1927.38.52.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.138-139\1956.127.97.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.138-139\1956.127.97.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.138-139\ID170831rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.138-139\ID170832rs_opt.jpg,Denarius,2
