"URI","Title","RecordId","From Date","To Date","Authority","Deity","Denomination","Findspot","Issuer","Manufacture","Material","Mint","Object Type","Portrait","Region","Symbol_obv","Symbol_obv_letter","Symbol_rev","Symbol_rev_letter","Obverse Legend","Obverse Type","Reverse Legend","Reverse Type","Reverse Officina Mark","Reverse Exergue","Date Record Modified"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1450-1456","RIC II, Part 3 (second edition) Hadrian 1450-1456","ric.2_3(2).hdn.1450-1456","130","130","Hadrian","Horus","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Head of Hadrian, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, draped, right, viewed from rear or side | Bust of Hadrian, laureate, draped, left, viewed from rear or side | Bust of Hadrian, draped, left, viewed from rear or side | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from front","// S C (in field)","Hadrian-Horus standing right, resting foot on crocodile, holding spear and parazonium","","","2022-01-20T02:44:03Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2000-2004","RIC II, Part 3 (second edition) Hadrian 2000-2004","ric.2_3(2).hdn.2000-2004","133","135","Hadrian","Fortuna","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Head of Hadrian, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, draped, right, viewed from rear or side | Bust of Hadrian, draped, left, viewed from rear or side","FORTVNAE REDVCI","Hadrian standing right, holding scroll and clasping hands with Fortuna, standing left, holding cornucopia and usually rudder by side","","","2022-01-20T02:44:08Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.864","RIC II, Part 3 (second edition) Hadrian 864","ric.2_3(2).hdn.864","126","127","Hadrian","","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right","COS III","Star within crescent","","","2022-01-20T02:43:55Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.784","RIC II, Part 3 (second edition) Hadrian 784","ric.2_3(2).hdn.784","125","127","Hadrian","","Aureus","","","Struck","Gold","Rome","Coin","Hadrian","Italy","","","","","AVGVSTVS HADRIANVS","Bust of Hadrian, draped and cuirassed, right, viewed from rear or side","COS III","Hadrian riding right, raising hand","","","2022-01-20T02:43:54Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.800","RIC II, Part 3 (second edition) Hadrian 800","ric.2_3(2).hdn.800","125","127","Hadrian","","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right","COS III","Modius and corn ears","","","2022-01-20T02:43:55Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.801","RIC II, Part 3 (second edition) Hadrian 801","ric.2_3(2).hdn.801","125","127","Hadrian","","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right","COS III","Simplum, sprinkler, jug, and lituus","","","2022-01-20T02:43:55Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2907","RIC II, Part 3 (second edition) Hadrian 2907","ric.2_3(2).hdn.2907","130","138","Hadrian","","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, left","VIRTVTI AVGVSTI","Hadrian riding right, holding spear and hunting lion running right","","","2022-01-20T02:44:18Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.4-6","RIC II, Part 3 (second edition) Hadrian 4-6","ric.2_3(2).hdn.4-6","117","117","Hadrian","","Denarius","","","Struck","Silver","Rome","Coin","Hadrian||Trajan","Italy","","","","","IMP CAES TRAIAN HADRIAN OPT AVG GER DAC","Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, cuirassed, right, viewed from front | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from front","PARTHIC DIVI TRAIAN AVG F P M TR P COS P P","Trajan standing right, Hadrian standing left, both holding globe between them","","","2022-01-20T02:43:43Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1869-1874","RIC II, Part 3 (second edition) Hadrian 1869-1874","ric.2_3(2).hdn.1869-1874","130","133","Hadrian","Hispania","Dupondius||As","","","Struck","Bronze","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Head of Hadrian, right | Head of Hadrian, left | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, draped, right, viewed from rear or side","RESTITVTORI HISPANIAE // S C (in exergue)","Hadrian standing left, holding scroll and raising kneeling Hispania, holding olive branch; between them, rabbit","","","2022-01-20T02:44:07Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2068-2071","RIC II, Part 3 (second edition) Hadrian 2068-2071","ric.2_3(2).hdn.2068-2071","133","135","Hadrian","Roma","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, draped, right, viewed from rear or side","ADVENTVS AVG // S C (in exergue)","Roma standing right, holding spear and greeting Hadrian, standing left, holding scroll","","","2022-01-20T02:44:09Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1922-1925","RIC II, Part 3 (second edition) Hadrian 1922-1925","ric.2_3(2).hdn.1922-1925","130","133","Hadrian","","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Head of Hadrian, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, draped, left, viewed from rear or side","// EXERC DACICVS (in exergue) // S C (in exergue in field)","Hadrian riding right, raising hand; before him, a crowd of three soldiers with standards","","","2022-01-20T02:44:07Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1897-1898","RIC II, Part 3 (second edition) Hadrian 1897-1898","ric.2_3(2).hdn.1897-1898","130","133","Hadrian","Sicilia","Dupondius||As","","","Struck","Bronze","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Bust of Hadrian, draped, right, viewed from rear or side","RESTITVTORI SICILIA // S C","Hadrian standing left, holding scroll and raising kneeling Sicilia, wearing triskeles headdress, holding corn ears","","","2022-01-20T02:44:07Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1879-1880","RIC II, Part 3 (second edition) Hadrian 1879-1880","ric.2_3(2).hdn.1879-1880","130","133","Hadrian","Italia","Dupondius||As","","","Struck","Bronze","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, left | Bust of Hadrian, draped, right, viewed from rear or side","RESTITVTORI ITALIAE // S C (in exergue)","Hadrian standing right, holding scroll and raising kneeling Italia, holding cornucopia","","","2022-01-20T02:44:07Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1076-1084","RIC II, Part 3 (second edition) Hadrian 1076-1084","ric.2_3(2).hdn.1076-1084","129","130","Hadrian","","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right | Head of Hadrian, right | Head of Hadrian, left | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, draped, right, viewed from rear or side | Bust of Hadrian, draped, left, viewed from rear or side | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from rear or side | Bust of Hadrian, draped and cuirassed, right, viewed from rear or side | Bust of Hadrian, draped and cuirassed, left, viewed from rear or side","FELICITATI AVG // COS III P P (in exergue)","Ship, left, sometimes with figurehead (Triton?)","","","2022-01-20T02:43:58Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.634-636","RIC II, Part 3 (second edition) Hadrian 634-636","ric.2_3(2).hdn.634-636","121","123","Hadrian","","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, cuirassed, cropped of pteryges, right, viewed from front | Bust of Hadrian, laureate, draped, right, viewed from front","P M TR P COS III // EXPED AVG (in exergue) // S C (in exergue or field)","Hadrian riding left, raising hand","","","2022-01-20T02:43:53Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1832-1834","RIC II, Part 3 (second edition) Hadrian 1832-1834","ric.2_3(2).hdn.1832-1834","130","133","Hadrian","Bithynia","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, draped, right, viewed from rear or side | Bust of Hadrian, laureate, draped, left, viewed from rear or side","RESTITVTORI BITHYNIAE // S C (in exergue)","Hadrian standing right, holding scroll and raising kneeling Bithynia, holding rudder","","","2022-01-20T02:44:06Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1405-1411","RIC II, Part 3 (second edition) Hadrian 1405-1411","ric.2_3(2).hdn.1405-1411","130","130","Hadrian","Fortuna","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Head of Hadrian, right | Head of Hadrian, laureate, left | Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, cuirassed, right, viewed from front | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from rear or side","FORTVNAE REDVCI","Fortuna seated left, holding rudder and cornucopia","","","2022-01-20T02:44:02Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1803-1805","RIC II, Part 3 (second edition) Hadrian 1803-1805","ric.2_3(2).hdn.1803-1805","130","133","Hadrian","Achaea","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, draped, right, viewed from rear or side | Bust of Hadrian, draped, left, viewed from rear or side","RESTITVTORI ACHAIAE // S C (in exergue)","Hadrian standing left, holding scroll and raising kneeling Achaea; between them, vase with palm","","","2022-01-20T02:44:06Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1400-1404","RIC II, Part 3 (second edition) Hadrian 1400-1404","ric.2_3(2).hdn.1400-1404","130","130","Hadrian","","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Head of Hadrian, laureate, left | Bust of Hadrian, laureate, cuirassed, right, viewed from front | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, laureate, draped, left, viewed from rear or side","FELICITATI // AVGVSTI (in exergue)","Ship, left","","","2022-01-20T02:44:02Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1567-1568","RIC II, Part 3 (second edition) Hadrian 1567-1568","ric.2_3(2).hdn.1567-1568","130","133","Hadrian","Africa","Aureus","","","Struck","Gold","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, right | Bust of Hadrian, draped, right, viewed from rear or side","RESTITVTORI AFRICAE","Hadrian standing left, holding scroll and raising kneeling Africa, wearing elephant scalp, holding corn ears; between them, corn ears","","","2022-01-20T02:44:04Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1571-1572","RIC II, Part 3 (second edition) Hadrian 1571-1572","ric.2_3(2).hdn.1571-1572","130","133","Hadrian","Africa","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Head of Hadrian, laureate, left","RESTITVTORI AFRICAE","Hadrian standing right, holding scroll and raising kneeling Africa, wearing elephant scalp, holding corn ears; between them, corn ears","","","2022-01-20T02:44:04Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1887-1888","RIC II, Part 3 (second edition) Hadrian 1887-1888","ric.2_3(2).hdn.1887-1888","130","133","Hadrian","Nicomedia","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side","RESTITVTORI NICOMEDIAE // S C (in exergue)","Hadrian standing left, holding scroll and raising kneeling Nicomedia, turreted, holding rudder","","","2022-01-20T02:44:07Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1230-1241","RIC II, Part 3 (second edition) Hadrian 1230-1241","ric.2_3(2).hdn.1230-1241","129","130","Hadrian","Justitia","Dupondius||As","","","Struck","Bronze","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Head of Hadrian, right | Head of Hadrian, laureate, left | Head of Hadrian, left | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, draped, right, viewed from rear or side | Bust of Hadrian, laureate, draped, left, viewed from rear or side | Bust of Hadrian, draped, left, viewed from rear or side | Bust of Hadrian, draped and cuirassed, left, viewed from front | Bust of Hadrian, draped and cuirassed, right, viewed from rear or side | Bust of Hadrian, draped and cuirassed, left, viewed from rear or side","IVSTITIA AVG COS III P P // S C (in exergue)","Justitia seated left, holding patera and sceptre","","","2022-01-20T02:44:01Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.865-866","RIC II, Part 3 (second edition) Hadrian 865-866","ric.2_3(2).hdn.865-866","126","127","Hadrian","","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right | Head of Hadrian, right","COS III // • (in exergue)","Star within crescent","","","2022-01-20T02:43:55Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1981","RIC II, Part 3 (second edition) Hadrian 1981","ric.2_3(2).hdn.1981","133","135","Hadrian","Roma","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, right","ADVENTVS AVGVSTI","Hadrian standing right, holding scroll and clasping hands with Roma, standing left, holding spear","","","2022-01-20T02:44:08Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.734","RIC II, Part 3 (second edition) Hadrian 734","ric.2_3(2).hdn.734","124","125","Hadrian","","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right","COS III // EXPED (in exergue) // S C (in field)","Hadrian, riding left, raising hand and holding spear","","","2022-01-20T02:43:54Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1587","RIC II, Part 3 (second edition) Hadrian 1587","ric.2_3(2).hdn.1587","130","133","Hadrian","","Aureus","","","Struck","Gold","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, right","// DISCIPLINA / AVG (in exergue)","Hadrian, sometimes veiled, advancing right, holding scroll; following him, three soldiers","","","2022-01-20T02:44:04Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1566","RIC II, Part 3 (second edition) Hadrian 1566","ric.2_3(2).hdn.1566","130","133","Hadrian","Achaea","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right","RESTITVTORI ACHAIAE","Hadrian standing left, holding scroll and raising kneeling Achaea; between them, vase with palm","","","2022-01-20T02:44:04Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2096-2099","RIC II, Part 3 (second edition) Hadrian 2096-2099","ric.2_3(2).hdn.2096-2099","133","135","Hadrian","Fortuna","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, draped, right, viewed from rear or side | Bust of Hadrian, draped, left, viewed from rear or side","FORTVNAE REDVCI // S C (in exergue)","Hadrian standing right, holding scroll and greeting Fortuna, standing left, holding cornucopia and rudder ususally on globe","","","2022-01-20T02:44:09Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1875-1878","RIC II, Part 3 (second edition) Hadrian 1875-1878","ric.2_3(2).hdn.1875-1878","130","133","Hadrian","Italia","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, draped with lion skin, right, viewed from rear or side | Bust of Hadrian, laureate, draped, left, viewed from rear or side | Bust of Hadrian, draped, left, viewed from rear or side","RESTITVTORI ITALIAE // S C (in exergue)","Hadrian standing right, holding scroll and raising kneeling Italia, holding cornucopia","","","2022-01-20T02:44:07Z"
